title,body,label
 É  que Interpol encontrou quadro desaparecido do Palácio do Planalto no governo Lula,"Assessoria de imprensa da Presidência da República afirma que obra está no acervo desde 1976, nunca tendo sido roubada",1
 Foto de homem chorando com menina no colo é antiga e não foi feita no Afeganistão,Imagem foi registrada em março de 2017 no Iraque e mostra uma região que era controlada pelo Estado Islâmico,1
" Eike Batista não confessou ter pago propina para ministros do STF, Lula, Dilma e Temer","Em nota, advogado do empresário negou autoria de declaração que circula nas redes sociais e defendeu Poder Judiciário",1
 É  que general Braga Netto convidou Sérgio Reis e Zé Trovão para desfile do 7 de setembro,"Ministério da Defesa cancelou a apresentação pelo segundo ano consecutivo, por causa da pandemia da Covid-19",1
 É  que TSE vai cassar todos os candidatos cristãos que forem eleitos,"Vídeo viral usa informação desatualizada, uma vez que, em 2020, o tribunal rejeitou a tese de “abuso de poder religioso”",1
 Estudo não aponta que carga viral de vacinados contra Covid-19 é 251 vezes maior do que a de não vacinados,   Informação que circula pelas redes sociais distorce resultado de pesquisa divulgada neste mês sobre a variante delta do novo coronavírus,1
"Reflexo: no quinto episódio, Claudio Couto discute o uso da desinformação como estratégia política",Professor e pesquisador de Ciência Política da FGV-SP fala sobre o impacto da desinformação no debate político no país,0
 Bandeiras verde-amarelas com ‘faixa vermelha’ instaladas em Brasília são homenagem à Guiné-Bissau,Decoração é praxe durante visita de autoridades estrangeiras; não há relação com grupos comunistas,1
 Vídeo de acampamento em Brasília não é de concentração para protesto em 7 de setembro,"Indígenas protestam na capital federal contra tese do “marco temporal”, que limita a demarcação de terras",1
 É antigo e foi gravado na Síria vídeo que mostra supostas execuções do Talibã,"Registro foi feito em 2014 e não tem relação com grupo extremista, que atua no Afeganistão",1
 É  que Lula comemorou ascensão do Talibã por representar ‘derrota dos EUA’,"Ex-presidente, que visita estados do Nordeste, não tem mencionado assuntos internacionais em suas aparições públicas",1
 Áudio que apoia suposta greve de caminhoneiros não foi gravado por Tereza Cristina,"Voz em mensagem que circula pelo WhatsApp não é a mesma da ministra da Agricultura, que também desmentiu ser a autora da gravação",1
 Foto de estudantes atribuída ao Afeganistão na década de 1970 foi registrada no Irã,"Regime que controlou o país na maior parte dessa década foi derrubado por organização comunista afegã em 1978, e não pelos Estados Unidos",1
 É  que Bolsonaro foi vaiado em entrega de casas populares no Ceará,Protesto ocorreu quando o presidente mencionou a presença do deputado federal Pedro Augusto Bezerra (PTB-CE) no evento,1
 Vídeo de execução de mulher é antigo e não foi gravado no Afeganistão,Gravação que circula nas redes sociais mostra um assassinato atribuído à Al-Qaeda que ocorreu em novembro de 2015 na Síria,1
" É  que Globo admitiu, antes de Bolsonaro, que urnas podem ser fraudadas",Vídeo que circula no WhatsApp é uma reportagem de 2008 que foi editada; versão original informa que é impossível fraudar os equipamentos,1
 É antigo vídeo sobre afastamento de auditores fiscais determinado pelo STF,"Em 2019, Alexandre de Moraes questionou critérios para escolha de investigados e afastou servidores após vazamento de dados de Gilmar Mendes, mas reverteu a medida",1
"Reflexo: no quarto episódio, Natalia Pasternak discute o papel dos pesquisadores no combate à desinformação",A diretora-presidente do Instituto Questão de Ciência conversou sobre o impacto da pseudociência nas políticas públicas de saúde,0
 É antigo vídeo de manifestação contra Lula no Recife,Gravação foi feita em novembro de 2019 e não tem relação com visita do petista à cidade feita na última segunda-feira (16),1
 É  que Lula foi expulso de restaurante em Recife em vídeo viral,Gravação que circula no WhatsApp é de 2017 e mostra manifestantes em um restaurante em Natal (RN); o petista não estava no local ,1
 É  que governador da Bahia não entregou equipamentos agrícolas doados por Bolsonaro,"Vídeo é antigo e mostrava máquinas em um estabelecimento do Dnocs, um órgão federal, que era responsável pela distribuição; local hoje está vazio",1
 É  que Lula foi recebido aos gritos de ‘O ladrão chegou!’ em aeroporto no Recife,Vídeo com desembarque do ex-presidente teve áudio substituído; houve demonstrações de apoio no momento da chegada do político a Pernambuco,1
Verificamos: É  que Bolsa Atleta aumentou de R$ 1 mil para R$ 8 mil,Programa não tem reajustes desde 2010 e não teve edital lançado em 2020,0
 É  que Rogério Galloro investigou atentado a Bolsonaro em 2018,"Delegado atuava como diretor-geral da PF, enquanto os inquéritos que apuravam o caso Adélio foram assinados pelo delegado Rodrigo Morais Fernandes",1
 É  que Lula vendeu solo da Amazônia para mineradora norueguesa,"Pela legislação mineral brasileira e pela Constituição, os recursos minerais do país pertencem à União",1
 É  que pessoas que tiveram Covid-19 não devem tomar vacina,Vídeo de neurocirurgião faz indicação contrária à da Organização Mundial da Saúde (OMS),1
 É  que José Dirceu seja sócio de empresa de manutenção das urnas eletrônicas,Também não é verdade que acusado de invadir celular de Moro morava na mesma casa onde o petista residia em Brasília,1
 Foto de Dilma com veículo blindado não foi tirada durante desfile em 2015 ,"Foto foi tirada em 2011, no Dia do Exército; na ocasião, militares apresentaram novo veículo à então presidente",1
Ações automatizadas guiaram um a cada quatro perfis favoráveis ao voto impresso no Twitter ,Pesquisa do ITS Rio com a ferramenta Pegabot entre 26 de julho e 2 de agosto identificou 25% de contas com alto grau de automatização usadas para inflar debates,0
" Foto que mostra mais de 20 tanques em avenida foi tirada na China, e não no Brasil","Imagem foi tirada de contexto para ilustrar desfile de veículos da Marinha que ocorreu na última terça, em Brasília",1
IPCC x IPCC: como o consenso científico sobre o clima evoluiu em 30 anos,Comparação entre os seis relatórios do painel da ONU mostra que atribuição de papel da humanidade no aquecimento foi de “discernível” a “inequívoca”,0
  Israel não concluiu que imunidade de infectados é maior que a de vacinados contra Covid-19,"Resposta imune do organismo ao vírus, quer seja induzida depois de uma infecção ou por meio de vacinação, varia de pessoa para pessoa ",1
Reflexo: Lupa convida checadores para discutir verificação de fatos e o reflexo da desinformação,"Jornalistas Plínio Lopes e Alessandra Monnerat debatem origens, estratégias e efeitos perniciosos das notícias falsas",0
"No Roda Viva, Renan Calheiros erra ao comentar ataque feito por ele à jornalista Dora Kramer","Relator da CPI da Covid no Senado foi entrevistado pelo programa Roda Viva, da TV Cultura, na última segunda-feira (9)",0
 Vila Olímpica do Rio não custou 31 vezes mais que a de Tóquio,"Estimativas variam, mas custo das acomodações dos atletas no Japão teve valor bem superior ao que circula em mensagem nas redes sociais",1
 É antigo vídeo que mostra acidente com blindado do Exército e guincho em rodovia,"Incidente ocorreu em 2018, no Mato Grosso do Sul, e não tem nenhuma relação com desfile de veículos militares que ocorreu em Brasília nesta terça-feira (10) ",1
 É  que Lula foi recebido com gritos pedindo ‘cadeia’ na Feira do Paraguai,Petista não estava no local; gravação mostra falas de apoiadores durante visita de Bolsonaro em dezembro de 2019,1
 É  que inquérito da PF de 2018 investiga servidor do TSE que auxiliou na criação da urna eletrônica,"Em 2018, Giuseppe Dutra Janino atuou como colaborador em uma investigação sobre a invasão de um hacker ao sistema da Justiça Eleitoral",1
 Relatório do TSE não admite adulteração do código-fonte das urnas eletrônicas,"Em documentos sigilosos, tribunal reconhece acesso indevido a seus sistemas, mas descarta adulteração de dados",1
 É golpe anúncio de vagas de trabalho no Sesi que circula no WhatsApp,Site divulgado em mensagem usa suposto cadastro de interessados para roubar informações pessoais ,1
 Post usa informações falsas ao afirmar que houve fraude nas eleições de 2014 e 2018,"Publicação que circula no Facebook repete alegações feitas por Bolsonaro em sua live no final de julho, que já foram desmentidas",1
 Governo Bolsonaro não financiou reforma do Hospital do Fundão,Obras da unidade de saúde foram feitas com doações do Movimento União Rio e com a verba regular do hospital,1
 Vídeo exibido em live de Bolsonaro não prova que código-fonte da urna eletrônica pode ser fraudado,Gravação que circula pelo WhatsApp não utiliza software ou equipamentos da Justiça Eleitoral,1
 Vídeo em que MPF pede suspensão de vacina é antigo e não tem relação com a Covid-19,Trecho de reportagem de 2015 sobre pedido de proibição de vacina contra o HPV foi editado e teve o contexto original removido,1
 É  que Bolsonaro está construindo ponte sobre o rio Arinos IV em Porto dos Gaúchos,"Obra é uma iniciativa do governo do Mato Grosso, que utilizou investimentos próprios para fazer a estrutura",1
 Foto de manifestação no Rio é antiga e não tem relação com ato pelo voto impresso,"Imagem circula desde 2015, no contexto dos protestos pelo impeachment da ex-presidente Dilma Rousseff",1
Reflexo: segundo episódio do podcast da Lupa traz filósofo Marcos Nobre para debater democracia e desinformação,"Professor de Filosofia Política da Unicamp, Nobre comentou sobre o efeito do fenômeno sobre sociedades democráticas  ",0
 Foto em que manifestantes pedem volta do ‘orelhão com ficha’ foi adulterada,Registro original foi feito em dezembro de 2020 durante atos a favor do voto impresso,1
 Marcelo Odebrecht não atribuiu ‘queda’ de Dilma a corte de propina do MDB,Postagem nas redes sociais distorce depoimento de ex-presidente de empreiteira à Operação Lava Jato,1
Contexto: Lupa cria programa de membros com foco no combate à desinformação,"Objetivo é aprofundar conhecimento e debater o tema, formando agentes ativos na batalha contra as informações falsas",0
 É  que CDC dos EUA afirmou que variante do coronavírus é a ‘própria vacina’,Órgão voltou a recomendar uso de máscaras porque pessoas imunizadas podem transmitir o vírus caso sejam infectadas,1
 Vídeo de equipe de saúde comemorando ala vazia de Covid-19 não é do Hospital São Lucas no RJ,"Instituição informou que, embora demanda tenha diminuído, ainda está tratando pessoas infectadas com o vírus; gravação foi feita em Uruguaiana (RS)",1
